ID_ATTACK;DATE;COUNTRY;CITY;PERPETRATOR_GROUP;FATALITIES;INJURED;TARGET_TYPE
198808050001;1988-08-05;France;Cannes;Unknown;0;0;Business
198807310001;1988-07-31;France;Paris;Unknown;0;0;Journalists & Media
198805010005;1988-05-01;France;Ghisonaccia;Corsican National Liberation Front (FLNC);0;0;Business
198805010004;1988-05-01;France;Ghisonaccia;Corsican National Liberation Front (FLNC);0;0;Business
198805010003;1988-05-01;France;Ghisonaccia;Corsican National Liberation Front (FLNC);0;0;Business
198805010002;1988-05-01;France;Ghisonaccia;Corsican National Liberation Front (FLNC);0;0;Business
198805010001;1988-05-01;France;Ghisonaccia;Corsican National Liberation Front (FLNC);0;0;Business
198804220003;1988-04-22;France;Calvi;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198804220002;1988-04-22;France;Calvi;Corsican National Liberation Front (FLNC);0;5;Police
198804220001;1988-04-22;France;Calvi;Corsican National Liberation Front (FLNC);0;0;Business
198804040003;1988-04-04;France;Toulon;Unknown;0;0;Transportation
198804040002;1988-04-04;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Police
198804020001;1988-04-02;France;Quimper;Breton Liberation Front (FLB);0;0;Government (General)
198803300013;1988-03-30;France;Marseilles;Unknown;0;0;Government (Diplomatic)
198803300004;1988-03-30;France;Paris;African National Congress (South Africa) (suspected);0;0;Government (Diplomatic)
198803300003;1988-03-30;France;Paris;Breton Liberation Front (FLB);0;0;Business
198803290025;1988-03-29;France;Marseilles;Unknown;0;0;Government (Diplomatic)
198803290020;1988-03-29;France;Paris;Unknown;1;0;Violent Political Party
198803290019;1988-03-29;France;Paris;Unknown;1;0;Violent Political Party
198803290010;1988-03-29;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198803290009;1988-03-29;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198803290008;1988-03-29;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198803290007;1988-03-29;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Business
198803080010;1988-03-08;France;Ajaccio;Corsican National Liberation Front (FLNC);1;0;Police
198803080007;1988-03-08;France;Bastia;Corsican National Liberation Front (FLNC);1;0;Police
198802220002;1988-02-22;France;Paris;Unknown;0;0;Educational Institution
198802220001;1988-02-22;France;Paris;International Revolutionary Solidarity;0;0;Government (General)
198802190020;1988-02-19;France;Boucau;Iparretarrak (IK);0;2;Police
198802190011;1988-02-19;France;Paris;Black War;0;0;Government (General)
198802010002;1988-02-01;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198802010001;1988-02-01;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Business
198801240014;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240013;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240012;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240011;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240010;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240009;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240008;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240007;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240006;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801240005;1988-01-24;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198801210003;1988-01-21;France;Quimper;Breton Liberation Front (FLB);0;0;Government (General)
198801210002;1988-01-21;France;Rennes;Breton Liberation Front (FLB);0;0;Government (General)
198801090001;1988-01-09;France;Paris;Unknown;0;0;Government (General)
198801040012;1988-01-04;France;Paris;Kurdistan Workers' Party (PKK) (suspected);1;0;Government (Diplomatic)
198712200001;1987-12-20;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
198711280003;1987-11-28;France;Paris;Unknown;0;0;Journalists & Media
198711280002;1987-11-28;France;Calvi;Corsican National Liberation Front (FLNC);0;0;Government (General)
198711280001;1987-11-28;France;Calvi;Corsican National Liberation Front (FLNC);0;0;Police
198711220001;1987-11-22;France;Porto-Vecchio;Corsican National Liberation Front (FLNC);0;0;Business
198710290006;1987-10-29;France;Santa-Reparata-di-Balagna;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198710290005;1987-10-29;France;Santa-Reparata-di-Balagna;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198710290004;1987-10-29;France;Santa-Reparata-di-Balagna;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198710290003;1987-10-29;France;Santa-Reparata-di-Balagna;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198710290002;1987-10-29;France;Santa-Reparata-di-Balagna;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198710290001;1987-10-29;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Government (General)
198710220006;1987-10-22;France;Paris;Unknown;0;1;Journalists & Media
198710220005;1987-10-22;France;Paris;Unknown;0;1;Journalists & Media
198710210002;1987-10-21;France;Paris;Unknown;0;0;Government (Diplomatic)
198710180003;1987-10-18;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198710180002;1987-10-18;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198709100012;1987-09-10;France;Paris;Fedayeen Khalq (People's Commandos);0;0;Airports and Aircraft
198709100003;1987-09-10;France;Paris;Unknown;0;0;Business,Business
198709070001;1987-09-07;France;Paris;Unknown;0;0;Business
198709050002;1987-09-05;France;Saint-Cyprien;Corsican National Liberation Front (FLNC);0;0;Business
198708140006;1987-08-14;France;Aix-en-Provence;Unknown;0;0;Business
198708080001;1987-08-08;France;Paris;Jacques de Molay Group;0;0;Religious Figures/Institutions
198708040002;1987-08-04;France;Bastia;Corsican National Liberation Front (FLNC);1;3;Police
198707250002;1987-07-25;France;Capi di Muro;Unknown;0;0;Private Citizens & Property
198707240002;1987-07-24;France;Bayonne;Anti-Terrorist Liberation Group (GAL);1;0;Terrorists/Non-state Militia
198707130001;1987-07-13;France;Paris;Unknown;0;0;Police
198707050003;1987-07-05;France;Iholdy;Basque Fatherland and Freedom (ETA);0;0;Government (General)
198707050002;1987-07-05;France;Cambo-les-Bains;Basque Fatherland and Freedom (ETA);0;0;Government (General)
198707050001;1987-07-05;France;Anglet;Basque Fatherland and Freedom (ETA);Unknown;Unknown;Government (General)
198706190001;1987-06-19;France;Paris;Unknown;0;0;Business
198706160011;1987-06-16;France;Ajaccio;Corsican National Liberation Front (FLNC);1;0;NGO
198705110003;1987-05-11;France;Marseilles;Unknown;0;3;Government (General)
198703160002;1987-03-16;France;Ghisonaccia;Commandos;0;0;Tourists
198702280067;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280066;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280065;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280064;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280063;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280062;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280061;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280060;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280059;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280058;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280057;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280056;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280055;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280054;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280053;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280052;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280051;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280050;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280049;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280048;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280047;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280046;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280045;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280044;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280043;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280042;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280041;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280040;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280039;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280038;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280037;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280036;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280035;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280034;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280033;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280032;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280031;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280030;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280029;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280028;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280027;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280026;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280025;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280024;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280023;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280022;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280021;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280020;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280019;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702280018;1987-02-28;France;Bastia;Separatists;0;0;Government (General)
198702140001;1987-02-14;France;Paris;Red Brigades Fighting Communist Party (BR-PCC);2;0;Government (General)
198701270001;1987-01-27;France;Paris;Unknown;0;0;Journalists & Media
198701220001;1987-01-22;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business,Business,Private Citizens & Property
198701020006;1987-01-02;France;Cannes;Unknown;0;0;Private Citizens & Property
198612310001;1986-12-31;France;Paris;Unknown;0;0;Government (Diplomatic)
198612270004;1986-12-27;France;Unknown;Corsican Separatists;0;0;Business
198612270003;1986-12-27;France;Unknown;Corsican Separatists;0;0;Government (General)
198612270002;1986-12-27;France;Unknown;Corsican Separatists;0;0;Business
198612270001;1986-12-27;France;Unknown;Corsican Separatists;0;0;Private Citizens & Property
198612220020;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220019;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220018;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220017;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220016;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220015;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220014;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220013;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220012;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220011;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220010;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612220009;1986-12-22;France;Ajaccio;Unknown;0;0;Private Citizens & Property
198612210023;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210022;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210021;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210020;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210019;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210018;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210017;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210016;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210015;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210014;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210013;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210012;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210011;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612210010;1986-12-21;France;Bastia;Corsican Separatists (suspected);0;0;Private Citizens & Property
198612160006;1986-12-16;France;Paris;Unknown;1;0;Government (General)
198612120003;1986-12-12;France;Pau;Iparretarrak (IK);0;0;Police
198611170005;1986-11-17;France;Paris;Action Directe;0;0;Business
198611120003;1986-11-12;France;Paris;Action Directe;0;1;Business
198611120002;1986-11-12;France;Paris;Action Directe;0;1;Business
198611120001;1986-11-12;France;Paris;Action Directe;0;1;Business
198611110001;1986-11-11;France;Paris;Action Directe;0;0;Business
198611010002;1986-11-01;France;Paris;Unknown;0;0;Private Citizens & Property
198611010001;1986-11-01;France;Paris;Unknown;0;0;Private Citizens & Property
198610170001;1986-10-17;France;Bastia;Groups Seeking Independence;0;1;Government (General)
198609260012;1986-09-26;France;Unknown;Unknown;0;0;Business
198609260011;1986-09-26;France;Unknown;Unknown;0;0;Government (General)
198609260010;1986-09-26;France;Unknown;Unknown;0;0;Government (General)
198609260009;1986-09-26;France;Unknown;Unknown;0;0;Military
198609260008;1986-09-26;France;Unknown;Unknown;0;0;Military
198609260004;1986-09-26;France;Unknown;Unknown;0;0;Business
198609170002;1986-09-17;France;Paris;Unknown;5;60;Business
198609150001;1986-09-15;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA);1;51;Police
198609140002;1986-09-14;France;Paris;Unknown;0;3;Business
198609120001;1986-09-12;France;Paris;Supporters of Right and Freedom;0;41;Business
198609080007;1986-09-08;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA) (suspected);1;19;Government (General)
198609040002;1986-09-04;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA);0;0;Transportation
198608190002;1986-08-19;France;Toulon;S. O. S. France;4;0;Private Citizens & Property
198608120003;1986-08-12;France;Strasbourg;Armenian Secret Army for the Liberation of Armenia;0;0;Government (Diplomatic)
198607250008;1986-07-25;France;Bayonne;Basque Fatherland and Freedom (ETA);0;1;Government (General)
198607240017;1986-07-24;France;Ajaccio;Unknown;0;0;Business
198607240004;1986-07-24;France;Ajaccio;Unknown;0;0;Business
198607240003;1986-07-24;France;Ajaccio;Unknown;0;0;Business
198607210004;1986-07-21;France;Paris;Action Directe;0;0;Government (Diplomatic)
198607140001;1986-07-14;France;Paris;Action Directe;1;18;Police
198607100004;1986-07-10;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198607090003;1986-07-09;France;Paris;Action Directe;1;27;Police
198607060002;1986-07-06;France;Paris;Action Directe;0;0;NGO
198607060001;1986-07-06;France;Paris;Action Directe;0;0;Business
198606300015;1986-06-30;France;Paris;Unknown;1;1;Private Citizens & Property
198606220005;1986-06-22;France;Paris;Black War;0;0;Business
198606150004;1986-06-15;France;Bastia;Unknown;0;3;Government (General)
198606120006;1986-06-12;France;Draguignan;Commandos of France;0;0;Business
198606120005;1986-06-12;France;Draguignan;Commandos of France;0;1;Business
198606050003;1986-06-05;France;Calvi;Separatists;0;1;Business
198605160017;1986-05-16;France;Paris;Action Directe;0;1;Police
198605150011;1986-05-15;France;Cargese;Corsican National Liberation Front (FLNC);2;4;Private Citizens & Property
198604280001;1986-04-28;France;Paris;Unknown;0;2;Private Citizens & Property
198604260001;1986-04-26;France;Lyon;Arab Revolutionary Front;0;1;Business
198604250005;1986-04-25;France;Ecully;Unknown;1;0;Business
198604230014;1986-04-23;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Tourists
198604150013;1986-04-15;France;Le Vesinet;Action Directe;2;0;Private Citizens & Property
198604060002;1986-04-06;France;Paris;Unknown;0;0;Government (General)
198603290001;1986-03-29;France;Nice;Corsican National Liberation Front (FLNC);0;0;Business
198603200003;1986-03-20;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA);2;28;Private Citizens & Property
198603200002;1986-03-20;France;Paris;Unknown;0;0;Transportation
198603170008;1986-03-17;France;Paris;Unknown;0;10;Transportation
198603070004;1986-03-07;France;Croissy-sur-Seine;Unknown;1;0;Government (General)
198603030001;1986-03-03;France;Paris;Unknown;0;6;Business
198602270005;1986-02-27;France;Paris;Unknown;0;0;Business
198602250001;1986-02-25;France;Paris;Unknown;0;0;Military
198602180002;1986-02-18;France;Bidarray;Unknown;2;0;Private Citizens & Property
198602080004;1986-02-08;France;Bayonne;Unknown;0;5;Business
198602070001;1986-02-07;France;Nice;Unknown;0;0;Government (General)
198602050003;1986-02-05;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA);0;9;Business
198602040002;1986-02-04;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA);0;3;Business
198602030002;1986-02-03;France;Paris;Unknown;0;0;Private Citizens & Property
198602030001;1986-02-03;France;Paris;Committee of Solidarity with Arab and Middle East Political Prisoners (CSPPA);0;7;Business
198601010001;1986-01-01;France;Paris;Unknown;0;0;Religious Figures/Institutions
198512290001;1985-12-29;France;Paris;Christian Palestinian group;0;0;Religious Figures/Institutions
198512070003;1985-12-07;France;Paris;Armenian Secret Army for the Liberation of Armenia;0;20;Business
198512070002;1985-12-07;France;Paris;Armenian Secret Army for the Liberation of Armenia;0;5;Business
198512060005;1985-12-06;France;Versailles;Unknown;0;0;Government (General),Government (General)
198512060004;1985-12-06;France;Marseilles;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
198510230001;1985-10-23;France;Paris;Unknown;0;0;Government (Diplomatic)
198510190001;1985-10-19;France;Paris;Action Directe;0;0;Business
198510170003;1985-10-17;France;Paris;Action Directe;0;0;Government (General)
198510140006;1985-10-14;France;Paris;Action Directe;0;0;Journalists & Media
198510140005;1985-10-14;France;Paris;Action Directe;0;0;Telecommunication
198510080001;1985-10-08;France;Paris;Unknown;0;1;Business
198509250007;1985-09-25;France;Bayonne;Anti-Terrorist Liberation Group (GAL);4;0;Private Citizens & Property
198509050005;1985-09-05;France;Paris;Action Directe;0;0;Business
198509050004;1985-09-05;France;Paris;Action Directe;0;0;Business
198509050003;1985-09-05;France;Paris;Action Directe;0;0;Private Citizens & Property
198509050002;1985-09-05;France;Paris;Action Directe;0;0;Business
198508130004;1985-08-13;France;Paris;Iparretarrak (IK);0;0;Business
198508120008;1985-08-12;France;Paris;Unknown;0;1;Religious Figures/Institutions
198508040006;1985-08-04;France;Saint-Jean-Pied-de-Port;Anti-Terrorist Liberation Group (GAL);1;0;Terrorists/Non-state Militia
198507160003;1985-07-16;France;Cannes;Unknown;0;0;Business
198507160002;1985-07-16;France;Mandelieu-la-Napoule;Unknown;0;0;Business
198507150001;1985-07-15;France;Biarritz;Anti-Terrorist Liberation Group (GAL);0;0;Government (General)
198507100004;1985-07-10;France;Bordeaux;The Ordinary Men;0;0;Government (General)
198507010019;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010018;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010017;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010016;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010015;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010014;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010013;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010012;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010011;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010010;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010009;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010008;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010007;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198507010006;1985-07-01;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Police
198506260008;1985-06-26;France;Neuilly-sur-Seine;Unknown;0;1;Military
198506260007;1985-06-26;France;Bayonne;Anti-Terrorist Liberation Group (GAL);1;0;Private Citizens & Property
198506040003;1985-06-04;France;Guingamp;Breton Liberation Front (FLB);1;0;Private Citizens & Property
198506040002;1985-06-04;France;Guingamp;Breton Liberation Front (FLB);1;0;Private Citizens & Property
198506040001;1985-06-04;France;Guingamp;Breton Liberation Front (FLB);1;0;Private Citizens & Property
198505220001;1985-05-22;France;Bastia;Unknown;0;0;Private Citizens & Property
198505100018;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100017;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100016;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100015;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100014;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100013;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100012;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100011;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100010;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100009;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100008;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100007;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100006;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100005;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505100004;1985-05-10;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
198505090014;1985-05-09;France;Paris;Irish Republican Army (IRA);1;Unknown;Terrorists/Non-state Militia
198505030033;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030032;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030031;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030030;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030029;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030028;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030027;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030026;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030025;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030024;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030023;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030022;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030021;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030020;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030019;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030018;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198505030017;1985-05-03;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
198504230001;1985-04-23;France;Bastia;Unknown;0;0;Government (General)
198504150001;1985-04-15;France;Toulouse;Action Directe (suspected);0;0;Utilities
198504140003;1985-04-14;France;Logron;Basque Fatherland and Freedom (ETA);0;1;Business
198504130007;1985-04-13;France;Paris;Action Directe;0;0;Journalists & Media
198504130006;1985-04-13;France;Paris;Action Directe;0;0;Business
198504120005;1985-04-12;France;Paris;Action Directe;0;0;Government (General)
198503310001;1985-03-31;France;Saint-Jean-de-Luz;Anti-Terrorist Liberation Group (GAL);1;0;Terrorists/Non-state Militia
198503290001;1985-03-29;France;Paris;Hezbollah;0;18;Business
198503080002;1985-03-08;France;Bordeaux;New caledonian independence supporters;0;0;Business
198503040007;1985-03-04;France;Paris;Unknown;4;0;Educational Institution
198502230002;1985-02-23;France;Paris;Carribbean Revolutionary Independence Army;0;15;Business
198502100001;1985-02-10;France;Unknown;Separatists;Unknown;Unknown;Military
198502030003;1985-02-03;France;Paris;Unknown;0;0;Government (General)
198501260001;1985-01-26;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);0;0;Unknown
198501250003;1985-01-25;France;Paris;Action Directe;1;0;Government (General)
198501250002;1985-01-25;France;Unknown;Corsican National Liberation Front (FLNC) (suspected);Unknown;Unknown;Unknown
198501000014;1985-01-00;France;Unknown;Unknown;0;0;Police
198501000013;1985-01-00;France;Unknown;Unknown;0;0;Police
198501000012;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000011;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000010;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000009;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000008;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000007;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000006;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000005;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000004;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000003;1985-01-00;France;Unknown;Unknown;0;0;Unknown
198501000002;1985-01-00;France;Unknown;Unknown;1;3;Police
198412100001;1984-12-10;France;Paris;Unknown;0;0;Business
198412090002;1984-12-09;France;Marseilles;Corsican National Liberation Front (FLNC);0;2;Police
198412090001;1984-12-09;France;Paris;Unknown;0;0;Government (General)
198412020005;1984-12-02;France;Bastia;Unknown;1;2;Police
198412020004;1984-12-02;France;Borgo;Unknown;0;0;Police
198412020003;1984-12-02;France;L'Ile-Rousse;Unknown;0;0;Police
198412020002;1984-12-02;France;Solenzara;Unknown;0;0;Police
